alert_id,event_time,db_user,event_type,severity_index,source_ip,target_object,related_event_id,description,related_session_id
13637,2026-02-11 07:18:14,data_analyst_053,UNAUTHORIZED_ACCESS,2,10.224.63.103,sys.db_account,f31a4c76-ce3e-4a2e-97fd-cd71641b84bc,[SIM_GENERATED] UNAUTHORIZED_ACCESS by data_analyst_053 on sys.db_account,sess_data_analyst_053_2026-02-11_G1_3f151c
13638,2026-02-11 07:30:06,data_analyst_055,UNAUTHORIZED_ACCESS,2,192.168.18.71,sys.db_account,0aee5244-781b-42f2-a432-d022dadad1ab,[SIM_GENERATED] UNAUTHORIZED_ACCESS by data_analyst_055 on sys.db_account,sess_data_analyst_055_2026-02-11_G1_b37df6
13776,2026-02-11 07:32:07,senior_dba_078,L5_ACCESS,3,172.26.108.2,sys.db_account,3cc24c41-0118-44a0-a616-d9be2f80bb09,[SIM_GENERATED] L5_ACCESS by senior_dba_078 on sys.db_account,sess_senior_dba_078_2026-02-11_G1_f48b98
13793,2026-02-11 07:32:07,senior_dba_078,PRIVILEGE_CHANGE,3,172.26.108.2,sys.db_account,3cc24c41-0118-44a0-a616-d9be2f80bb09,[SIM_GENERATED] PRIVILEGE_CHANGE by senior_dba_078 on sys.db_account,sess_senior_dba_078_2026-02-11_G1_f48b98
13777,2026-02-11 07:44:36,senior_dba_078,L5_ACCESS,3,172.26.108.2,sys.db_account,894d95ca-a526-49b8-a4b1-476bd3a082db,[SIM_GENERATED] L5_ACCESS by senior_dba_078 on sys.db_account,sess_senior_dba_078_2026-02-11_G1_f48b98
13794,2026-02-11 07:44:36,senior_dba_078,PRIVILEGE_CHANGE,3,172.26.108.2,sys.db_account,894d95ca-a526-49b8-a4b1-476bd3a082db,[SIM_GENERATED] PRIVILEGE_CHANGE by senior_dba_078 on sys.db_account,sess_senior_dba_078_2026-02-11_G1_f48b98
13778,2026-02-11 07:49:04,senior_dba_078,L5_ACCESS,3,172.26.108.2,sys.system_security_log,c9be9fb1-7400-45b2-bff0-ebdb3aa90c2b,[SIM_GENERATED] L5_ACCESS by senior_dba_078 on sys.system_security_log,sess_senior_dba_078_2026-02-11_G1_f48b98
13735,2026-02-11 08:08:01,senior_dba_077,L5_ACCESS,3,10.166.229.215,sys.db_account,b6b26a26-51e0-4fcf-92e2-2a88d6ea9a70,[SIM_GENERATED] L5_ACCESS by senior_dba_077 on sys.db_account,sess_senior_dba_077_2026-02-11_G1_ee3554
13736,2026-02-11 08:11:02,senior_dba_077,L5_ACCESS,3,10.166.229.215,sys.db_account,cf2aecee-d5ab-4231-9b21-bc1d44669ceb,[SIM_GENERATED] L5_ACCESS by senior_dba_077 on sys.db_account,sess_senior_dba_077_2026-02-11_G1_ee3554
13737,2026-02-11 08:12:27,senior_dba_077,L5_ACCESS,3,10.166.229.215,sys.db_account,2043a0d6-b74f-4ca7-ae33-af3bde0f8265,[SIM_GENERATED] L5_ACCESS by senior_dba_077 on sys.db_account,sess_senior_dba_077_2026-02-11_G1_ee3554
13738,2026-02-11 08:17:01,senior_dba_077,L5_ACCESS,3,10.166.229.215,sys.system_security_log,df8ba5b4-fd55-4760-a45a-e1387e7c3b39,[SIM_GENERATED] L5_ACCESS by senior_dba_077 on sys.system_security_log,sess_senior_dba_077_2026-02-11_G1_ee3554
13679,2026-02-11 08:20:10,senior_dba_077,L5_ACCESS,3,10.166.229.215,sys.system_security_log,356d3cac-7fd5-4b1f-a5ef-372aedff4e8c,[SIM_GENERATED] L5_ACCESS by senior_dba_077 on sys.system_security_log,sess_senior_dba_077_2026-02-11_G1_ee3554
13655,2026-02-11 08:51:22,junior_dba_074,L5_ACCESS,3,172.28.221.65,sys.db_account,d55c07e6-a7a2-4ac1-9405-09fff592e302,[SIM_GENERATED] L5_ACCESS by junior_dba_074 on sys.db_account,sess_junior_dba_074_2026-02-11_G1_56551d
13656,2026-02-11 08:55:27,junior_dba_074,L5_ACCESS,3,172.28.221.65,sys.db_account,13db43b2-ef82-4b14-b0e5-e2925f4494be,[SIM_GENERATED] L5_ACCESS by junior_dba_074 on sys.db_account,sess_junior_dba_074_2026-02-11_G1_56551d
13657,2026-02-11 08:59:35,junior_dba_074,L5_ACCESS,3,172.28.221.65,sys.db_account,95840589-768a-4309-ae62-dd039278443a,[SIM_GENERATED] L5_ACCESS by junior_dba_074 on sys.db_account,sess_junior_dba_074_2026-02-11_G1_56551d
13641,2026-02-11 09:00:06,junior_dba_074,UNAUTHORIZED_ACCESS,2,172.28.221.65,sys.system_security_log,308a86d8-544d-40dd-b8fb-d0d31c46b509,[SIM_GENERATED] UNAUTHORIZED_ACCESS by junior_dba_074 on sys.system_security_log,sess_junior_dba_074_2026-02-11_G1_56551d
13695,2026-02-11 09:08:02,security_analyst_072,L5_ACCESS,3,10.26.219.150,sys.db_account,280e9e2b-c4e2-4e6a-a2d0-712d5a91b5f1,[SIM_GENERATED] L5_ACCESS by security_analyst_072 on sys.db_account,sess_security_analyst_072_2026-02-11_G2_d54c2c
13696,2026-02-11 09:20:41,security_analyst_072,L5_ACCESS,3,10.26.219.150,sys.db_account,000bd510-2a88-4e9b-95e5-83e14edd8684,[SIM_GENERATED] L5_ACCESS by security_analyst_072 on sys.db_account,sess_security_analyst_072_2026-02-11_G2_d54c2c
13697,2026-02-11 09:25:26,security_analyst_072,L5_ACCESS,3,10.26.219.150,sys.system_security_log,d86e6307-5796-4c42-b069-7c5debbd75a1,[SIM_GENERATED] L5_ACCESS by security_analyst_072 on sys.system_security_log,sess_security_analyst_072_2026-02-11_G2_d54c2c
13701,2026-02-11 09:25:31,security_analyst_072,L5_ACCESS,3,10.26.219.150,sys.db_account,c51ad976-3c63-4a65-af65-c58129b449d7,[SIM_GENERATED] L5_ACCESS by security_analyst_072 on sys.db_account,sess_security_analyst_072_2026-02-11_G2_e13d87
13702,2026-02-11 09:26:45,security_analyst_072,L5_ACCESS,3,10.26.219.150,sys.system_security_log,b54f9cc8-ec45-4c90-8df2-32e4f30037a5,[SIM_GENERATED] L5_ACCESS by security_analyst_072 on sys.system_security_log,sess_security_analyst_072_2026-02-11_G2_e13d87
13698,2026-02-11 09:27:00,security_analyst_072,L5_ACCESS,3,10.26.219.150,sys.system_security_log,75f91c60-dfee-4f65-a0dc-08994c1cbae5,[SIM_GENERATED] L5_ACCESS by security_analyst_072 on sys.system_security_log,sess_security_analyst_072_2026-02-11_G2_d54c2c
13699,2026-02-11 09:29:05,security_analyst_072,L5_ACCESS,3,10.26.219.150,sys.db_account,0991f96c-c8fd-4049-809e-198dec7e2dd7,[SIM_GENERATED] L5_ACCESS by security_analyst_072 on sys.db_account,sess_security_analyst_072_2026-02-11_G2_d54c2c
13703,2026-02-11 09:29:31,security_analyst_072,L5_ACCESS,3,10.26.219.150,sys.db_account,eaef5d7a-878b-4ec7-8056-4d57dfda4744,[SIM_GENERATED] L5_ACCESS by security_analyst_072 on sys.db_account,sess_security_analyst_072_2026-02-11_G2_e13d87
13704,2026-02-11 09:31:25,security_analyst_072,L5_ACCESS,3,10.26.219.150,sys.system_security_log,83675b78-db77-4933-83fa-a9e87c3bfd07,[SIM_GENERATED] L5_ACCESS by security_analyst_072 on sys.system_security_log,sess_security_analyst_072_2026-02-11_G2_e13d87
13700,2026-02-11 09:33:16,security_analyst_072,L5_ACCESS,3,10.26.219.150,sys.system_security_log,f7912f47-4a5f-43f2-b8cc-89afd2196b5d,[SIM_GENERATED] L5_ACCESS by security_analyst_072 on sys.system_security_log,sess_security_analyst_072_2026-02-11_G2_d54c2c
13705,2026-02-11 09:33:51,security_analyst_072,L5_ACCESS,3,10.26.219.150,sys.db_account,6c84b58d-b21f-4114-9d4e-c50713def32b,[SIM_GENERATED] L5_ACCESS by security_analyst_072 on sys.db_account,sess_security_analyst_072_2026-02-11_G2_e13d87
13706,2026-02-11 09:36:37,security_analyst_072,L5_ACCESS,3,10.26.219.150,sys.system_security_log,16f4bc26-41de-4c18-b8dd-895429c632b1,[SIM_GENERATED] L5_ACCESS by security_analyst_072 on sys.system_security_log,sess_security_analyst_072_2026-02-11_G2_e13d87
13647,2026-02-11 09:55:37,sales_staff_016,UNAUTHORIZED_ACCESS,2,10.242.230.61,hr.payroll,31094e01-eee7-4b34-a79f-7b01b3bc7026,[SIM_GENERATED] UNAUTHORIZED_ACCESS by sales_staff_016 on hr.payroll,sess_sales_staff_016_2026-02-11_G2_be4b0e
13668,2026-02-11 10:24:43,security_analyst_071,L5_ACCESS,3,192.168.232.2,sys.system_security_log,7a3924a0-9313-4d2d-a54c-1ea471d7ca22,[SIM_GENERATED] L5_ACCESS by security_analyst_071 on sys.system_security_log,sess_security_analyst_071_2026-02-11_G2_abb89e
13669,2026-02-11 10:30:19,security_analyst_071,L5_ACCESS,3,192.168.232.2,sys.system_security_log,a672d169-c8dd-4c20-98b1-24e2108c6a0c,[SIM_GENERATED] L5_ACCESS by security_analyst_071 on sys.system_security_log,sess_security_analyst_071_2026-02-11_G2_abb89e
13670,2026-02-11 10:32:11,security_analyst_071,L5_ACCESS,3,192.168.232.2,sys.system_security_log,8801367c-2b7a-4ef8-b4af-c9b90d8dc7b6,[SIM_GENERATED] L5_ACCESS by security_analyst_071 on sys.system_security_log,sess_security_analyst_071_2026-02-11_G2_abb89e
13640,2026-02-11 10:35:51,developer_061,UNAUTHORIZED_ACCESS,2,172.17.94.188,hr.payroll,1a00b0e6-cc53-4fa9-bafe-bb80c5d6e877,[SIM_GENERATED] UNAUTHORIZED_ACCESS by developer_061 on hr.payroll,sess_developer_061_2026-02-11_G2_bcbc1b
13671,2026-02-11 10:43:24,security_analyst_071,L5_ACCESS,3,192.168.232.2,sys.db_account,e2262638-7d9c-4cea-be71-4dbdd6c8a752,[SIM_GENERATED] L5_ACCESS by security_analyst_071 on sys.db_account,sess_security_analyst_071_2026-02-11_G2_abb89e
13712,2026-02-11 10:48:08,security_manager_073,L5_ACCESS,3,192.168.14.225,sys.system_security_log,59d87737-abde-45c5-9c61-9f70b53255da,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.system_security_log,sess_security_manager_073_2026-02-11_G2_d7cd48
13672,2026-02-11 10:48:18,security_analyst_071,L5_ACCESS,3,192.168.232.2,sys.db_account,f58d88a6-f0da-4cd5-bea8-06715a00e74f,[SIM_GENERATED] L5_ACCESS by security_analyst_071 on sys.db_account,sess_security_analyst_071_2026-02-11_G2_abb89e
13673,2026-02-11 10:51:50,security_analyst_071,L5_ACCESS,3,192.168.232.2,sys.system_security_log,f9c66d40-437c-49f4-b6c4-be99e5aaebea,[SIM_GENERATED] L5_ACCESS by security_analyst_071 on sys.system_security_log,sess_security_analyst_071_2026-02-11_G2_abb89e
13713,2026-02-11 10:52:17,security_manager_073,L5_ACCESS,3,192.168.14.225,sys.system_security_log,ff9aa19f-1b4e-489b-a565-beb68543053b,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.system_security_log,sess_security_manager_073_2026-02-11_G2_d7cd48
13714,2026-02-11 10:56:20,security_manager_073,L5_ACCESS,3,192.168.14.225,sys.db_account,9ff96d71-fca1-44dc-9e3b-247a135b017e,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-02-11_G2_d7cd48
13715,2026-02-11 10:57:36,security_manager_073,L5_ACCESS,3,192.168.14.225,sys.db_account,cae6996a-b206-4d39-852e-76fc0fc9b932,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-02-11_G2_d7cd48
13674,2026-02-11 10:57:48,security_analyst_071,L5_ACCESS,3,192.168.232.2,sys.db_account,7a5adeba-2414-4d1a-8174-8e01b58e7555,[SIM_GENERATED] L5_ACCESS by security_analyst_071 on sys.db_account,sess_security_analyst_071_2026-02-11_G2_abb89e
13716,2026-02-11 11:00:45,security_manager_073,L5_ACCESS,3,192.168.14.225,sys.db_account,7c6f4722-b38d-4f8f-a34d-b0ab67446d29,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-02-11_G2_d7cd48
13717,2026-02-11 11:03:53,security_manager_073,L5_ACCESS,3,192.168.14.225,sys.system_security_log,20006e6f-79be-4e74-a2c2-f40d085f0489,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.system_security_log,sess_security_manager_073_2026-02-11_G2_d7cd48
13718,2026-02-11 11:07:47,security_manager_073,L5_ACCESS,3,192.168.14.225,sys.db_account,f2d65180-8c2a-43e5-9d52-79d63147d1f6,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-02-11_G2_d7cd48
13645,2026-02-11 11:12:58,sales_staff_009,UNAUTHORIZED_ACCESS,2,192.168.154.54,sys.system_monitor_log,3fad4b01-685a-438c-99f5-89979945d13d,[SIM_GENERATED] UNAUTHORIZED_ACCESS by sales_staff_009 on sys.system_monitor_log,sess_sales_staff_009_2026-02-11_G2_e125ed
13719,2026-02-11 11:13:35,security_manager_073,L5_ACCESS,3,192.168.14.225,sys.db_account,cf4297d4-aed8-4263-b0bb-479c46139673,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-02-11_G2_d7cd48
13720,2026-02-11 11:15:24,security_manager_073,L5_ACCESS,3,192.168.14.225,sys.system_security_log,270e8be6-cab8-4073-97cd-eb26cffc4297,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.system_security_log,sess_security_manager_073_2026-02-11_G2_d7cd48
13721,2026-02-11 11:19:36,security_manager_073,L5_ACCESS,3,192.168.14.225,sys.db_account,b8dcfbe2-6ad3-4c78-ace7-46b7008e5ee1,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-02-11_G2_d7cd48
13722,2026-02-11 11:20:59,security_manager_073,L5_ACCESS,3,192.168.14.225,sys.db_account,c2390171-2387-4b5a-a49d-18108a26ca25,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-02-11_G2_d7cd48
13723,2026-02-11 11:46:16,security_manager_073,L5_ACCESS,3,192.168.14.225,sys.db_account,ceaff180-8080-40e6-85c3-bb118bdb588d,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-02-11_G2_3e0f2e
13724,2026-02-11 11:48:08,security_manager_073,L5_ACCESS,3,192.168.14.225,sys.db_account,00aac46a-8b0e-40bf-a4d5-5141f0c8e306,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-02-11_G2_3e0f2e
13725,2026-02-11 11:51:28,security_manager_073,L5_ACCESS,3,192.168.14.225,sys.db_account,5663162c-faa4-49e4-8a11-168da5eb3f72,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-02-11_G2_3e0f2e
13726,2026-02-11 11:54:12,security_manager_073,L5_ACCESS,3,192.168.14.225,sys.db_account,a1458eb2-c3e7-4716-95e4-fa8b4654a0a7,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-02-11_G2_3e0f2e
13707,2026-02-11 11:56:09,security_analyst_072,L5_ACCESS,3,10.26.219.150,sys.db_account,5ccade4a-132e-446c-a365-09bac8a52d3e,[SIM_GENERATED] L5_ACCESS by security_analyst_072 on sys.db_account,sess_security_analyst_072_2026-02-11_G2_25c8ed
13648,2026-02-11 11:56:15,sales_staff_016,UNAUTHORIZED_ACCESS,2,10.242.230.61,hr.payroll,27296133-2f24-4e91-9a62-ba45bbb2301c,[SIM_GENERATED] UNAUTHORIZED_ACCESS by sales_staff_016 on hr.payroll,sess_sales_staff_016_2026-02-11_G2_33a512
13649,2026-02-11 11:56:28,security_analyst_072,UNAUTHORIZED_ACCESS,2,10.26.219.150,sys.db_account,4c7b124f-fdcc-450b-ae8e-a68305b41f5b,[SIM_GENERATED] UNAUTHORIZED_ACCESS by security_analyst_072 on sys.db_account,sess_security_analyst_072_2026-02-11_G2_25c8ed
13727,2026-02-11 11:57:08,security_manager_073,L5_ACCESS,3,192.168.14.225,sys.db_account,95da58c8-b92c-479e-824c-a4fe343b0d10,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-02-11_G2_3e0f2e
13708,2026-02-11 11:57:57,security_analyst_072,L5_ACCESS,3,10.26.219.150,sys.system_security_log,8c9e21dd-46bb-4d10-b775-5297b59a22d6,[SIM_GENERATED] L5_ACCESS by security_analyst_072 on sys.system_security_log,sess_security_analyst_072_2026-02-11_G2_25c8ed
13709,2026-02-11 12:00:51,security_analyst_072,L5_ACCESS,3,10.26.219.150,sys.system_security_log,7fd3b198-c67b-4879-9e69-88ce9dabfe95,[SIM_GENERATED] L5_ACCESS by security_analyst_072 on sys.system_security_log,sess_security_analyst_072_2026-02-11_G2_25c8ed
13691,2026-02-11 12:02:25,security_analyst_072,L5_ACCESS,3,10.26.219.150,sys.system_security_log,8f5191b9-6378-4f01-b56b-87c41e059d1f,[SIM_GENERATED] L5_ACCESS by security_analyst_072 on sys.system_security_log,sess_security_analyst_072_2026-02-11_G2_533de5
13728,2026-02-11 12:02:57,security_manager_073,L5_ACCESS,3,192.168.14.225,sys.system_security_log,07f54fd9-e474-44ba-8e07-ff8e671e3376,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.system_security_log,sess_security_manager_073_2026-02-11_G2_3e0f2e
13710,2026-02-11 12:03:23,security_analyst_072,L5_ACCESS,3,10.26.219.150,sys.db_account,fef9ce42-4942-47ef-8918-66a5e1e2d468,[SIM_GENERATED] L5_ACCESS by security_analyst_072 on sys.db_account,sess_security_analyst_072_2026-02-11_G2_25c8ed
13692,2026-02-11 12:07:34,security_analyst_072,L5_ACCESS,3,10.26.219.150,sys.db_account,c32a8395-2ce3-481c-806e-97bc110aa33f,[SIM_GENERATED] L5_ACCESS by security_analyst_072 on sys.db_account,sess_security_analyst_072_2026-02-11_G2_533de5
13729,2026-02-11 12:08:14,security_manager_073,L5_ACCESS,3,192.168.14.225,sys.system_security_log,1e79e4cb-ca48-4835-82c4-248e8b3525ed,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.system_security_log,sess_security_manager_073_2026-02-11_G2_3e0f2e
13732,2026-02-11 12:08:14,senior_dba_077,L5_ACCESS,3,10.166.229.215,sys.db_account,c8ae7ac4-53e0-4379-810c-b6db1bdd0e3f,[SIM_GENERATED] L5_ACCESS by senior_dba_077 on sys.db_account,sess_senior_dba_077_2026-02-11_G3_6fa5f6
13779,2026-02-11 12:08:14,senior_dba_077,PRIVILEGE_CHANGE,3,10.166.229.215,sys.db_account,c8ae7ac4-53e0-4379-810c-b6db1bdd0e3f,[SIM_GENERATED] PRIVILEGE_CHANGE by senior_dba_077 on sys.db_account,sess_senior_dba_077_2026-02-11_G3_6fa5f6
13711,2026-02-11 12:08:46,security_analyst_072,L5_ACCESS,3,10.26.219.150,sys.system_security_log,5ff012ab-6aab-4576-ac29-21bc2cfd59c9,[SIM_GENERATED] L5_ACCESS by security_analyst_072 on sys.system_security_log,sess_security_analyst_072_2026-02-11_G2_25c8ed
13733,2026-02-11 12:12:39,senior_dba_077,L5_ACCESS,3,10.166.229.215,sys.db_account,29321de0-23d2-4450-b3f4-e386f707209a,[SIM_GENERATED] L5_ACCESS by senior_dba_077 on sys.db_account,sess_senior_dba_077_2026-02-11_G3_6fa5f6
13780,2026-02-11 12:12:39,senior_dba_077,PRIVILEGE_CHANGE,3,10.166.229.215,sys.db_account,29321de0-23d2-4450-b3f4-e386f707209a,[SIM_GENERATED] PRIVILEGE_CHANGE by senior_dba_077 on sys.db_account,sess_senior_dba_077_2026-02-11_G3_6fa5f6
13730,2026-02-11 12:13:34,security_manager_073,L5_ACCESS,3,192.168.14.225,sys.system_security_log,a6a2bd2a-98ae-4374-8604-f6393ca8384e,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.system_security_log,sess_security_manager_073_2026-02-11_G2_3e0f2e
13693,2026-02-11 12:14:36,security_analyst_072,L5_ACCESS,3,10.26.219.150,sys.db_account,f31a5e85-a052-4170-aa5a-45c7eea9ecb1,[SIM_GENERATED] L5_ACCESS by security_analyst_072 on sys.db_account,sess_security_analyst_072_2026-02-11_G2_533de5
13731,2026-02-11 12:15:35,security_manager_073,L5_ACCESS,3,192.168.14.225,sys.db_account,0c3f7de2-da64-4743-aee6-521986063cf0,[SIM_GENERATED] L5_ACCESS by security_manager_073 on sys.db_account,sess_security_manager_073_2026-02-11_G2_3e0f2e
13694,2026-02-11 12:20:03,security_analyst_072,L5_ACCESS,3,10.26.219.150,sys.system_security_log,ac79d38c-63bb-43ce-8adc-d85341c4ab3b,[SIM_GENERATED] L5_ACCESS by security_analyst_072 on sys.system_security_log,sess_security_analyst_072_2026-02-11_G2_533de5
13646,2026-02-11 12:21:42,sales_staff_010,UNAUTHORIZED_ACCESS,2,172.23.138.90,sys.system_security_log,11b95763-9542-4218-9af6-82c01f026a7a,[SIM_GENERATED] UNAUTHORIZED_ACCESS by sales_staff_010 on sys.system_security_log,sess_sales_staff_010_2026-02-11_G2_c136c7
13734,2026-02-11 12:23:00,senior_dba_077,L5_ACCESS,3,10.166.229.215,sys.db_account,b1c34696-4005-4bd2-99c5-ee1f615d48f2,[SIM_GENERATED] L5_ACCESS by senior_dba_077 on sys.db_account,sess_senior_dba_077_2026-02-11_G3_6fa5f6
13743,2026-02-11 12:42:08,senior_dba_077,L5_ACCESS,3,10.166.229.215,sys.system_security_log,e843650a-17ca-4684-ae28-885ae432f3cf,[SIM_GENERATED] L5_ACCESS by senior_dba_077 on sys.system_security_log,sess_senior_dba_077_2026-02-11_G3_0c3ee9
13744,2026-02-11 12:47:54,senior_dba_077,L5_ACCESS,3,10.166.229.215,sys.db_account,dfc553ec-7588-4236-ba60-d669be3d6f07,[SIM_GENERATED] L5_ACCESS by senior_dba_077 on sys.db_account,sess_senior_dba_077_2026-02-11_G3_0c3ee9
13784,2026-02-11 12:47:54,senior_dba_077,PRIVILEGE_CHANGE,3,10.166.229.215,sys.db_account,dfc553ec-7588-4236-ba60-d669be3d6f07,[SIM_GENERATED] PRIVILEGE_CHANGE by senior_dba_077 on sys.db_account,sess_senior_dba_077_2026-02-11_G3_0c3ee9
13745,2026-02-11 12:52:53,senior_dba_077,L5_ACCESS,3,10.166.229.215,sys.system_security_log,8520b82a-218b-40e5-a85b-ecbff3792888,[SIM_GENERATED] L5_ACCESS by senior_dba_077 on sys.system_security_log,sess_senior_dba_077_2026-02-11_G3_0c3ee9
13746,2026-02-11 13:01:27,senior_dba_077,L5_ACCESS,3,10.166.229.215,sys.db_account,25a5d7bd-c566-4e48-9f05-d1c664cc3b45,[SIM_GENERATED] L5_ACCESS by senior_dba_077 on sys.db_account,sess_senior_dba_077_2026-02-11_G3_0c3ee9
13747,2026-02-11 13:05:57,senior_dba_077,L5_ACCESS,3,10.166.229.215,sys.db_account,4babef42-7682-40c9-aa89-d7544f4d9619,[SIM_GENERATED] L5_ACCESS by senior_dba_077 on sys.db_account,sess_senior_dba_077_2026-02-11_G3_0c3ee9
13748,2026-02-11 13:10:26,senior_dba_077,L5_ACCESS,3,10.166.229.215,sys.db_account,2147409c-0cb5-490c-bc87-ac00976a8a1d,[SIM_GENERATED] L5_ACCESS by senior_dba_077 on sys.db_account,sess_senior_dba_077_2026-02-11_G3_0c3ee9
13785,2026-02-11 13:10:26,senior_dba_077,PRIVILEGE_CHANGE,3,10.166.229.215,sys.db_account,2147409c-0cb5-490c-bc87-ac00976a8a1d,[SIM_GENERATED] PRIVILEGE_CHANGE by senior_dba_077 on sys.db_account,sess_senior_dba_077_2026-02-11_G3_0c3ee9
13652,2026-02-11 13:19:26,admin_079,L5_ACCESS,3,192.168.249.22,sys.system_security_log,47c72ac7-ce1d-4026-8ab7-18d6b0eaf3b1,[SIM_GENERATED] L5_ACCESS by admin_079 on sys.system_security_log,sess_admin_079_2026-02-11_G3_a45704
13653,2026-02-11 13:21:57,admin_079,L5_ACCESS,3,192.168.249.22,sys.db_account,d7770180-cc24-4099-9b48-82aa3045ae23,[SIM_GENERATED] L5_ACCESS by admin_079 on sys.db_account,sess_admin_079_2026-02-11_G3_a45704
13654,2026-02-11 13:27:24,admin_079,L5_ACCESS,3,192.168.249.22,sys.db_account,67f6e3c8-a8c4-4b32-b272-45040dafc1fe,[SIM_GENERATED] L5_ACCESS by admin_079 on sys.db_account,sess_admin_079_2026-02-11_G3_a45704
13749,2026-02-11 14:01:16,senior_dba_077,L5_ACCESS,3,10.166.229.215,sys.db_account,5ec01608-6475-4404-98dc-41371930e1c8,[SIM_GENERATED] L5_ACCESS by senior_dba_077 on sys.db_account,sess_senior_dba_077_2026-02-11_G3_114bcd
13683,2026-02-11 14:02:13,security_analyst_071,L5_ACCESS,3,192.168.232.2,sys.system_security_log,6248daab-7c09-4fc6-9ea5-f16d043fc731,[SIM_GENERATED] L5_ACCESS by security_analyst_071 on sys.system_security_log,sess_security_analyst_071_2026-02-11_G3_922512
13750,2026-02-11 14:06:14,senior_dba_077,L5_ACCESS,3,10.166.229.215,sys.system_security_log,d8211d33-9443-4a63-ab39-904bb7fd2ea8,[SIM_GENERATED] L5_ACCESS by senior_dba_077 on sys.system_security_log,sess_senior_dba_077_2026-02-11_G3_114bcd
13684,2026-02-11 14:07:22,security_analyst_071,L5_ACCESS,3,192.168.232.2,sys.db_account,9d8bcbab-d6b9-4f96-9576-e13a979224e9,[SIM_GENERATED] L5_ACCESS by security_analyst_071 on sys.db_account,sess_security_analyst_071_2026-02-11_G3_922512
13685,2026-02-11 14:11:05,security_analyst_071,L5_ACCESS,3,192.168.232.2,sys.db_account,412a427e-4e05-49ac-a366-f163725e27e8,[SIM_GENERATED] L5_ACCESS by security_analyst_071 on sys.db_account,sess_security_analyst_071_2026-02-11_G3_922512
13751,2026-02-11 14:12:36,senior_dba_077,L5_ACCESS,3,10.166.229.215,sys.db_account,a309ed1e-7c9e-49b0-a924-7d48ca714774,[SIM_GENERATED] L5_ACCESS by senior_dba_077 on sys.db_account,sess_senior_dba_077_2026-02-11_G3_114bcd
13786,2026-02-11 14:12:36,senior_dba_077,PRIVILEGE_CHANGE,3,10.166.229.215,sys.db_account,a309ed1e-7c9e-49b0-a924-7d48ca714774,[SIM_GENERATED] PRIVILEGE_CHANGE by senior_dba_077 on sys.db_account,sess_senior_dba_077_2026-02-11_G3_114bcd
13686,2026-02-11 14:13:54,security_analyst_071,L5_ACCESS,3,192.168.232.2,sys.system_security_log,58b05766-07dd-4fa0-b464-bbae5993891c,[SIM_GENERATED] L5_ACCESS by security_analyst_071 on sys.system_security_log,sess_security_analyst_071_2026-02-11_G3_922512
13687,2026-02-11 14:19:22,security_analyst_071,L5_ACCESS,3,192.168.232.2,sys.system_security_log,59be850d-885d-42dd-a8db-d305c96beec4,[SIM_GENERATED] L5_ACCESS by security_analyst_071 on sys.system_security_log,sess_security_analyst_071_2026-02-11_G3_922512
13688,2026-02-11 14:20:56,security_analyst_071,L5_ACCESS,3,192.168.232.2,sys.system_security_log,fd9d9f4c-61f1-49d9-a913-617fedc427b6,[SIM_GENERATED] L5_ACCESS by security_analyst_071 on sys.system_security_log,sess_security_analyst_071_2026-02-11_G3_922512
13644,2026-02-11 14:21:01,sales_staff_003,UNAUTHORIZED_ACCESS,2,172.31.59.126,sys.system_monitor_log,b543a380-0e9b-4a67-8e1d-1f255276e8ab,[SIM_GENERATED] UNAUTHORIZED_ACCESS by sales_staff_003 on sys.system_monitor_log,sess_sales_staff_003_2026-02-11_G4_933990
